"","state","date","cases","deaths","weekday","new_cases","new_deaths","mask_mandate","mandate_start","mandate_end","population","us_population","prop_cases","prop_deaths","deaths_per_cases","weeks"
"1155","Michigan",2020-07-28,88025,6426,"Tuesday",4841,41,"yes",2020-04-27,2020-10-02,9995915,327167434,8.80609729074327,0.64286260937593,7.30019880715706,21
"1156","Minnesota",2020-07-28,52321,1620,"Tuesday",4824,32,"yes",2020-07-25,2021-05-14,5611179,327167434,9.32442183719322,0.288709378189503,3.09627109573594,21
"1157","Mississippi",2020-07-28,54299,1543,"Tuesday",8775,154,"no",2020-08-05,2020-09-30,2986530,327167434,18.1813007068404,0.516653105778278,2.84167295898635,20
"1158","Missouri",2020-07-28,46225,1263,"Tuesday",8977,88,"no",NA,NA,6126452,327167434,7.54515011298546,0.206155210226082,2.73228772309356,21
"1159","Montana",2020-07-28,3491,52,"Tuesday",750,12,"yes",2020-07-15,2021-02-12,1062305,327167434,3.28625018238641,0.0489501602647074,1.48954454311086,20
"1160","Nebraska",2020-07-28,25140,326,"Tuesday",1950,13,"no",NA,NA,1929268,327167434,13.0308490059442,0.168976005407232,1.29673826571201,24
"1161","Nevada",2020-07-28,44991,760,"Tuesday",7386,80,"no",2020-06-26,NA,3034392,327167434,14.8270230082336,0.250462036546366,1.68922673423574,21
"1162","New Hampshire",2020-07-28,6500,409,"Tuesday",238,9,"no",2020-11-20,2021-04-16,1356458,327167434,4.79189182414789,0.301520577857921,6.29230769230769,22
"1163","New Jersey",2020-07-28,182215,15825,"Tuesday",2985,88,"yes",2020-04-08,2021-05-28,8908520,327167434,20.4540148082959,1.77638934413348,8.68479543396537,21
"1164","New Mexico",2020-07-28,19791,626,"Tuesday",2274,38,"no",2020-05-15,NA,2095428,327167434,9.44484849873152,0.298745650053354,3.16305391339498,20
"1165","New York",2020-07-28,417591,32333,"Tuesday",4702,115,"no",2020-04-17,NA,19542209,327167434,21.3686692226043,1.6545212468048,7.74274349782443,22
"1166","North Carolina",2020-07-28,116300,1847,"Tuesday",13253,145,"yes",2020-06-26,2021-05-14,10383620,327167434,11.2003328319026,0.177876309032881,1.58813413585555,22
"1167","North Dakota",2020-07-28,6145,104,"Tuesday",934,6,"no",2020-11-14,2021-01-18,760077,327167434,8.0847072072961,0.136828242401757,1.69243287225386,20
"1168","Northern Mariana Islands",2020-07-28,40,2,"Tuesday",2,0,"no",NA,NA,NA,NA,NA,NA,5,18
"1169","Ohio",2020-07-28,86497,3382,"Tuesday",9282,163,"yes",2020-07-23,2021-06-02,11689442,327167434,7.39958331629517,0.289320910270995,3.90996219522064,21
"1170","Oklahoma",2020-07-28,33757,509,"Tuesday",7431,48,"no",NA,NA,3943079,327167434,8.56107625538317,0.129086939419677,1.50783541191457,21
"1171","Oregon",2020-07-28,17419,305,"Tuesday",2162,33,"yes",2020-07-01,2021-06-30,4190713,327167434,4.1565719246343,0.0727799780132879,1.75096159366209,22
"1172","Pennsylvania",2020-07-28,114129,7197,"Tuesday",6669,103,"yes",2020-07-01,2021-06-28,12807060,327167434,8.91141292380921,0.561955671325035,6.30602213284967,21
"1173","Puerto Rico",2020-07-28,15840,NA,"Tuesday",2900,NA,"no",NA,NA,NA,NA,NA,NA,NA,20
"1174","Rhode Island",2020-07-28,18725,1005,"Tuesday",739,9,"yes",2020-05-08,2021-07-06,1057315,327167434,17.7099539872223,0.950520894908329,5.3671562082777,22
"1175","South Carolina",2020-07-28,84109,1565,"Tuesday",10772,344,"no",2020-08-03,2021-05-11,5084127,327167434,16.5434498390776,0.307820792045517,1.86068078326933,21
"1176","South Dakota",2020-07-28,8492,123,"Tuesday",473,5,"no",NA,NA,882235,327167434,9.62555328228873,0.139418635624295,1.44842204427697,21
"1177","Tennessee",2020-07-28,96318,988,"Tuesday",16292,125,"no",NA,NA,6770010,327167434,14.2271577146858,0.145937746029917,1.02576880749185,21
"1178","Texas",2020-07-28,412849,6518,"Tuesday",57255,2199,"yes",2020-07-03,2021-03-10,28701845,327167434,14.3840578889615,0.227093415074885,1.57878546393476,24
"1179","Utah",2020-07-28,38877,290,"Tuesday",3788,35,"no",2020-04-10,2020-05-01,3161105,327167434,12.2985475015857,0.0917400719052357,0.745942330941173,23
"1180","Vermont",2020-07-28,1405,56,"Tuesday",39,0,"no",2020-08-01,2021-06-14,626299,327167434,2.24333744744922,0.089414161606517,3.98576512455516,21
"1181","Virgin Islands",2020-07-28,375,7,"Tuesday",67,1,"no",NA,NA,NA,NA,NA,NA,1.86666666666667,20
"1182","Virginia",2020-07-28,86994,2095,"Tuesday",7623,47,"yes",2020-05-29,2021-05-15,8517685,327167434,10.2133384834025,0.245958849147392,2.40821206060188,21
"1183","Washington",2020-07-28,56575,1632,"Tuesday",5829,101,"no",2020-06-26,NA,7535591,327167434,7.50770576587822,0.216572263542435,2.88466637207247,28
"1184","West Virginia",2020-07-28,6173,111,"Tuesday",974,10,"yes",2020-07-07,2021-06-20,1805832,327167434,3.41836892911411,0.0614675119280199,1.79815324801555,20
"1185","Wisconsin",2020-07-28,54114,916,"Tuesday",6221,48,"no",2020-08-01,2021-03-31,5813568,327167434,9.30822517256184,0.157562447020487,1.69272277044757,25
"1186","Wyoming",2020-07-28,2589,26,"Tuesday",351,1,"no",2020-12-09,2021-03-16,577737,327167434,4.48127781326105,0.0450031761857039,1.00424874468907,20
"1187","Alabama",2020-08-04,93702,1666,"Tuesday",11336,175,"yes",2020-07-16,2021-04-09,4887871,327167434,19.1703095273996,0.340843692478791,1.777976990886,21
"1188","Alaska",2020-08-04,4123,23,"Tuesday",775,3,"no",2020-04-24,2020-05-22,737438,327167434,5.59097849581931,0.0311890626737434,0.557846228474412,21
"1189","Arizona",2020-08-04,180537,3850,"Tuesday",14543,426,"yes",2020-05-08,2021-03-25,7171646,327167434,25.173718836652,0.536836313448823,2.13252685045171,28
"1190","Arkansas",2020-08-04,45381,490,"Tuesday",5200,62,"yes",2020-07-20,2021-03-30,3013825,327167434,15.0576095161464,0.162584091644339,1.07974703069567,21
"1191","California",2020-08-04,527258,9696,"Tuesday",52307,980,"no",2020-06-18,NA,39557045,327167434,13.3290542809757,0.245114365848106,1.83894791544178,28
"1192","Colorado",2020-08-04,48492,1855,"Tuesday",3072,46,"yes",2020-07-16,2021-05-15,5695564,327167434,8.51399439985224,0.325692064912272,3.82537325744453,22
"1193","Connecticut",2020-08-04,50110,4437,"Tuesday",1033,14,"no",2020-04-20,NA,3572665,327167434,14.0259442181117,1.24193004381883,8.85452005587707,22
"1194","Delaware",2020-08-04,15137,587,"Tuesday",661,7,"yes",2020-04-28,2021-05-21,967171,327167434,15.6508001170424,0.606924732027739,3.87791504261082,21
"1195","District of Columbia",2020-08-04,12398,587,"Tuesday",453,4,"no",2020-07-22,NA,702455,327167434,17.6495291513335,0.835640717198966,4.73463461848685,22
"1196","Florida",2020-08-04,497322,7401,"Tuesday",55353,1285,"yes",2020-05-11,2021-05-04,21299325,327167434,23.3491906433655,0.347475800289446,1.48817064195833,23
"1197","Georgia",2020-08-04,182462,3835,"Tuesday",22424,347,"yes",2020-04-24,2021-05-01,10519475,327167434,17.3451621872765,0.36456191967755,2.10180749964376,23
"1198","Guam",2020-08-04,1344,6,"Tuesday",26,0,"no",NA,NA,NA,NA,NA,NA,0.446428571428571,21
"1199","Hawaii",2020-08-04,2568,26,"Tuesday",834,1,"no",2020-11-16,NA,1420491,327167434,1.8078256039637,0.0183035302581995,1.01246105919003,22
"1200","Idaho",2020-08-04,22357,214,"Tuesday",3039,46,"no",NA,NA,1754208,327167434,12.7447828307704,0.121992374906511,0.957194614662074,21
"1201","Illinois",2020-08-04,186598,7747,"Tuesday",11010,102,"yes",2020-05-01,2021-06-11,12741080,327167434,14.6453832799103,0.608033227952418,4.15170580606437,28
"1202","Indiana",2020-08-04,70944,2996,"Tuesday",5686,72,"yes",2020-07-27,2021-04-06,6691878,327167434,10.6015082761521,0.44770690679059,4.22304916553902,22
"1203","Iowa",2020-08-04,46231,888,"Tuesday",3303,49,"no",2020-11-17,2021-02-07,3156145,327167434,14.6479328421223,0.28135589461194,1.92078908091973,22
"1204","Kansas",2020-08-04,29259,367,"Tuesday",2765,23,"yes",2020-07-03,2021-04-01,2911505,327167434,10.0494417835449,0.126051646828702,1.25431491165112,22
"1205","Kentucky",2020-08-04,33209,769,"Tuesday",4333,34,"yes",2020-07-10,2021-06-11,4468402,327167434,7.43196337303582,0.172097318012122,2.31563732723057,22
"1206","Louisiana",2020-08-04,124575,4051,"Tuesday",13425,239,"no",2020-08-07,2021-04-28,4659978,327167434,26.7329588251275,0.869317408794634,3.25185631145896,22
"1207","Maine",2020-08-04,3975,123,"Tuesday",137,2,"yes",2020-05-01,2021-05-24,1338404,327167434,2.96995526014567,0.0919005023894131,3.09433962264151,21
"1208","Maryland",2020-08-04,92416,3530,"Tuesday",6325,72,"yes",2020-04-18,2021-05-15,6042718,327167434,15.2937800506328,0.584174207699251,3.81968490304709,22
"1209","Massachusetts",2020-08-04,119203,8657,"Tuesday",3021,106,"yes",2020-05-06,2021-05-29,6902149,327167434,17.2704182422025,1.25424704682556,7.26240111406592,27
"1210","Michigan",2020-08-04,93293,6474,"Tuesday",5268,48,"yes",2020-04-27,2020-10-02,9995915,327167434,9.3331125764875,0.647664570977244,6.93942739541016,22
"1211","Minnesota",2020-08-04,57202,1660,"Tuesday",4881,40,"yes",2020-07-25,2021-05-14,5611179,327167434,10.1942925007383,0.295838004811467,2.90199643369113,22
"1212","Mississippi",2020-08-04,62199,1753,"Tuesday",7900,210,"no",2020-08-05,2020-09-30,2986530,327167434,20.8265110345451,0.586968823350176,2.81837328574414,21
"1213","Missouri",2020-08-04,54890,1330,"Tuesday",8665,67,"no",NA,NA,6126452,327167434,8.95950870095775,0.217091393191361,2.42302787392968,22
"1214","Montana",2020-08-04,4360,64,"Tuesday",869,12,"yes",2020-07-15,2021-02-12,1062305,327167434,4.10428266834854,0.0602463510950245,1.46788990825688,21
"1215","Nebraska",2020-08-04,27178,339,"Tuesday",2038,13,"no",NA,NA,1929268,327167434,14.0872082053919,0.175714312371324,1.24733240120686,25
"1216","Nevada",2020-08-04,52256,862,"Tuesday",7265,102,"no",2020-06-26,NA,3034392,327167434,17.2212423444301,0.284076678293378,1.64957134109002,22
"1217","New Hampshire",2020-08-04,6693,418,"Tuesday",193,9,"no",2020-11-20,2021-04-16,1356458,327167434,4.93417415061874,0.308155504999049,6.24533094277604,23
"1218","New Jersey",2020-08-04,184845,15857,"Tuesday",2630,32,"yes",2020-04-08,2021-05-28,8908520,327167434,20.7492378083004,1.77998141105369,8.57853877573102,22
"1219","New Mexico",2020-08-04,21340,658,"Tuesday",1549,32,"no",2020-05-15,NA,2095428,327167434,10.1840769522981,0.314016993187072,3.0834114339269,21
"1220","New York",2020-08-04,422296,32422,"Tuesday",4705,89,"no",2020-04-17,NA,19542209,327167434,21.6094301314657,1.65907549141451,7.67755318544338,23
"1221","North Carolina",2020-08-04,128236,2038,"Tuesday",11936,191,"yes",2020-06-26,2021-05-14,10383620,327167434,12.3498356064648,0.196270664758533,1.58925730684051,23
"1222","North Dakota",2020-08-04,6937,111,"Tuesday",792,7,"no",2020-11-14,2021-01-18,760077,327167434,9.12670689943256,0.146037835640336,1.60011532362693,21
"1223","Northern Mariana Islands",2020-08-04,46,2,"Tuesday",6,0,"no",NA,NA,NA,NA,NA,NA,4.34782608695652,19
"1224","Ohio",2020-08-04,95106,3570,"Tuesday",8609,188,"yes",2020-07-23,2021-06-02,11689442,327167434,8.13605987351663,0.305403799428578,3.75370639076399,22
"1225","Oklahoma",2020-08-04,39452,566,"Tuesday",5695,57,"no",NA,NA,3943079,327167434,10.0053790451573,0.143542647763334,1.43465477035385,22
"1226","Oregon",2020-08-04,19700,336,"Tuesday",2281,31,"yes",2020-07-01,2021-06-30,4190713,327167434,4.70087071102221,0.0801772872539828,1.70558375634518,23
"1227","Pennsylvania",2020-08-04,119765,7296,"Tuesday",5636,99,"yes",2020-07-01,2021-06-28,12807060,327167434,9.35148269782448,0.569685782685488,6.09193002964138,22
"1228","Puerto Rico",2020-08-04,19324,NA,"Tuesday",3484,NA,"no",NA,NA,NA,NA,NA,NA,NA,21
"1229","Rhode Island",2020-08-04,19390,1011,"Tuesday",665,6,"yes",2020-05-08,2021-07-06,1057315,327167434,18.3389056241517,0.956195646519722,5.21402784940691,23
"1230","South Carolina",2020-08-04,94190,1847,"Tuesday",10081,282,"yes",2020-08-03,2021-05-11,5084127,327167434,18.5262877972954,0.363287541794294,1.96093003503557,22
"1231","South Dakota",2020-08-04,9079,136,"Tuesday",587,13,"no",NA,NA,882235,327167434,10.2909088848209,0.154153938576456,1.49796233065316,22
"1232","Tennessee",2020-08-04,109652,1103,"Tuesday",13334,115,"no",NA,NA,6770010,327167434,16.1967264450126,0.162924426994938,1.00590960493197,22
"1233","Texas",2020-08-04,473105,7951,"Tuesday",60256,1433,"yes",2020-07-03,2021-03-10,28701845,327167434,16.4834351241183,0.277020519064193,1.68059944409803,25
"1234","Utah",2020-08-04,42018,324,"Tuesday",3141,34,"no",2020-04-10,2020-05-01,3161105,327167434,13.292187383842,0.102495804473436,0.771098100813937,24
"1235","Vermont",2020-08-04,1431,57,"Tuesday",26,1,"yes",2020-08-01,2021-06-14,626299,327167434,2.28485116533796,0.0910108430637762,3.9832285115304,22
"1236","Virgin Islands",2020-08-04,463,8,"Tuesday",88,1,"no",NA,NA,NA,NA,NA,NA,1.72786177105832,21
"1237","Virginia",2020-08-04,94251,2244,"Tuesday",7257,149,"yes",2020-05-29,2021-05-15,8517685,327167434,11.0653305446257,0.263451865148805,2.38087659547379,22
"1238","Washington",2020-08-04,61828,1705,"Tuesday",5253,73,"no",2020-06-26,NA,7535591,327167434,8.20479773915543,0.226259625820987,2.75765025554765,29
"1239","West Virginia",2020-08-04,7051,124,"Tuesday",878,13,"yes",2020-07-07,2021-06-20,1805832,327167434,3.90457141085106,0.0686664097213916,1.75861579917742,21
"1240","Wisconsin",2020-08-04,60263,970,"Tuesday",6149,54,"yes",2020-08-01,2021-03-31,5813568,327167434,10.3659233021786,0.166851062892874,1.6096112042215,26
"1241","Wyoming",2020-08-04,2884,27,"Tuesday",295,1,"no",2020-12-09,2021-03-16,577737,327167434,4.99189077382961,0.0467340675774617,0.93619972260749,21
"1242","Alabama",2020-08-11,103851,1847,"Tuesday",10149,181,"yes",2020-07-16,2021-04-09,4887871,327167434,21.2466736540306,0.377874129656859,1.77850959547814,22
"1243","Alaska",2020-08-11,4587,24,"Tuesday",464,1,"no",2020-04-24,2020-05-22,737438,327167434,6.220183934107,0.0325451088769497,0.52321778940484,22
"1244","Arizona",2020-08-11,188780,4205,"Tuesday",8243,355,"yes",2020-05-08,2021-03-25,7171646,327167434,26.3231062994465,0.58633680468891,2.22746053607374,29
"1245","Arkansas",2020-08-11,50411,566,"Tuesday",5030,76,"yes",2020-07-20,2021-03-30,3013825,327167434,16.7265849875159,0.187801216062645,1.12277082382813,22
"1246","California",2020-08-11,586078,10654,"Tuesday",58820,958,"no",2020-06-18,NA,39557045,327167434,14.8160207619148,0.269332555048033,1.81784677124888,29
"1247","Colorado",2020-08-11,51487,1878,"Tuesday",2995,23,"yes",2020-07-16,2021-05-15,5695564,327167434,9.03984223511491,0.32973029536671,3.64752267562686,23
"1248","Connecticut",2020-08-11,50684,4444,"Tuesday",574,7,"no",2020-04-20,NA,3572665,327167434,14.186608596104,1.24388936550166,8.7680530344882,23
"1249","Delaware",2020-08-11,15699,591,"Tuesday",562,4,"yes",2020-04-28,2021-05-21,967171,327167434,16.2318762659344,0.611060505329461,3.76457099178292,22
"1250","District of Columbia",2020-08-11,12896,593,"Tuesday",498,6,"no",2020-07-22,NA,702455,327167434,18.3584713611548,0.844182189606452,4.59832506203474,23
"1251","Florida",2020-08-11,542784,8552,"Tuesday",45462,1151,"yes",2020-05-11,2021-05-04,21299325,327167434,25.4836244810575,0.401515071487007,1.57558070982195,24
"1252","Georgia",2020-08-11,205920,4255,"Tuesday",23458,420,"yes",2020-04-24,2021-05-01,10519475,327167434,19.5751213820081,0.404487866552276,2.06633644133644,24
"1253","Guam",2020-08-11,1403,6,"Tuesday",59,0,"no",NA,NA,NA,NA,NA,NA,0.427655024946543,22
"1254","Hawaii",2020-08-11,3733,35,"Tuesday",1165,9,"no",2020-11-16,NA,1420491,327167434,2.62796455591764,0.0246393676552685,0.937583712831503,23
"1255","Idaho",2020-08-11,25767,248,"Tuesday",3410,34,"no",NA,NA,1754208,327167434,14.6886800197012,0.141374341013152,0.9624713781193,22
"1256","Illinois",2020-08-11,198919,7879,"Tuesday",12321,132,"yes",2020-05-01,2021-06-11,12741080,327167434,15.6124127624974,0.618393417198542,3.96090871158612,29
"1257","Indiana",2020-08-11,77625,3069,"Tuesday",6681,73,"yes",2020-07-27,2021-04-06,6691878,327167434,11.5998827235045,0.458615653184353,3.9536231884058,23
"1258","Iowa",2020-08-11,49521,946,"Tuesday",3290,58,"no",2020-11-17,2021-02-07,3156145,327167434,15.6903437579706,0.299732743584341,1.91030068051938,23
"1259","Kansas",2020-08-11,32181,388,"Tuesday",2922,21,"yes",2020-07-03,2021-04-01,2911505,327167434,11.0530464484863,0.133264411361135,1.2056803704049,23
"1260","Kentucky",2020-08-11,37437,803,"Tuesday",4228,34,"yes",2020-07-10,2021-06-11,4468402,327167434,8.37816293162522,0.179706302163503,2.14493682720303,23
"1261","Louisiana",2020-08-11,133243,4313,"Tuesday",8668,262,"yes",2020-08-07,2021-04-28,4659978,327167434,28.5930534435999,0.925540850192855,3.23694302890208,23
"1262","Maine",2020-08-11,4050,126,"Tuesday",75,3,"yes",2020-05-01,2021-05-24,1338404,327167434,3.02599215184653,0.0941419780574475,3.11111111111111,22
"1263","Maryland",2020-08-11,97403,3604,"Tuesday",4987,74,"yes",2020-04-18,2021-05-15,6042718,327167434,16.1190709213966,0.596420352563201,3.70009137295566,23
"1264","Massachusetts",2020-08-11,121707,8751,"Tuesday",2504,94,"yes",2020-05-06,2021-05-29,6902149,327167434,17.633203803627,1.26786599362025,7.19021913283542,28
"1265","Michigan",2020-08-11,98361,6534,"Tuesday",5068,60,"yes",2020-04-27,2020-10-02,9995915,327167434,9.84011968889291,0.653667022978887,6.64287674993138,23
"1266","Minnesota",2020-08-11,61880,1707,"Tuesday",4678,47,"yes",2020-07-25,2021-05-14,5611179,327167434,11.0279853841768,0.304214141092273,2.75856496444732,23
"1267","Mississippi",2020-08-11,68293,1944,"Tuesday",6094,191,"yes",2020-08-05,2020-09-30,2986530,327167434,22.8670061911315,0.650922642665568,2.8465582124083,22
"1268","Missouri",2020-08-11,61949,1402,"Tuesday",7059,72,"no",NA,NA,6126452,327167434,10.1117253509862,0.22884370921375,2.26315194756978,23
"1269","Montana",2020-08-11,5125,77,"Tuesday",765,13,"yes",2020-07-15,2021-02-12,1062305,327167434,4.82441483378126,0.0724838911612014,1.50243902439024,22
"1270","Nebraska",2020-08-11,29030,357,"Tuesday",1852,18,"no",NA,NA,1929268,327167434,15.0471577821225,0.185044275860067,1.22976231484671,26
"1271","Nevada",2020-08-11,57608,982,"Tuesday",5352,120,"no",2020-06-26,NA,3034392,327167434,18.9850223702145,0.323623315642804,1.70462435772809,23
"1272","New Hampshire",2020-08-11,6861,419,"Tuesday",168,1,"no",2020-11-20,2021-04-16,1356458,327167434,5.0580261239198,0.308892719125841,6.10698148957878,24
"1273","New Jersey",2020-08-11,187328,15890,"Tuesday",2483,33,"yes",2020-04-08,2021-05-28,8908520,327167434,21.0279597508902,1.78368573006515,8.48244789887256,23
"1274","New Mexico",2020-08-11,22643,693,"Tuesday",1303,35,"no",2020-05-15,NA,2095428,327167434,10.8059069555241,0.330720024739576,3.0605485138895,22
"1275","New York",2020-08-11,426713,32372,"Tuesday",4417,-50,"no",2020-04-17,NA,19542209,327167434,21.8354537094553,1.65651692702703,7.58636366832039,24
"1276","North Carolina",2020-08-11,138074,2238,"Tuesday",9838,200,"yes",2020-06-26,2021-05-14,10383620,327167434,13.2972893846269,0.215531770230421,1.62086996827788,24
"1277","North Dakota",2020-08-11,7889,122,"Tuesday",952,11,"no",2020-11-14,2021-01-18,760077,327167434,10.3792115798794,0.160510053586676,1.54645709215363,22
"1278","Northern Mariana Islands",2020-08-11,49,2,"Tuesday",3,0,"no",NA,NA,NA,NA,NA,NA,4.08163265306122,20
"1279","Ohio",2020-08-11,102826,3708,"Tuesday",7720,138,"yes",2020-07-23,2021-06-02,11689442,327167434,8.79648489637059,0.317209324448507,3.60609184447513,23
"1280","Oklahoma",2020-08-11,44725,618,"Tuesday",5273,52,"no",NA,NA,3943079,327167434,11.3426588714048,0.156730311515443,1.381777529346,23
"1281","Oregon",2020-08-11,21782,372,"Tuesday",2082,36,"yes",2020-07-01,2021-06-30,4190713,327167434,5.19768354454242,0.0887677108883381,1.70783215499036,24
"1282","Pennsylvania",2020-08-11,125061,7404,"Tuesday",5296,108,"yes",2020-07-01,2021-06-28,12807060,327167434,9.76500461464224,0.578118631442345,5.92031088828652,23
"1283","Puerto Rico",2020-08-11,23403,NA,"Tuesday",4079,NA,"no",NA,NA,NA,NA,NA,NA,NA,22
"1284","Rhode Island",2020-08-11,20053,1016,"Tuesday",663,5,"yes",2020-05-08,2021-07-06,1057315,327167434,18.9659656772107,0.960924606195883,5.06657358001297,24
